zip_code,city,state,lat,long
45677,Scioto Furnace,OH,38.7986,-82.7650
45678,Scottown,OH,38.6126,-82.3704
45679,Seaman,OH,38.9881,-83.5633
45680,South Point,OH,38.4647,-82.5452
45681,South Salem,OH,39.3058,-83.2311
45682,South Webster,OH,38.8210,-82.6902
45683,Stockdale,OH,38.9463,-82.8592
45684,Stout,OH,38.6619,-83.2632
45685,Thurman,OH,38.9236,-82.4483
45686,Vinton,OH,38.9900,-82.3474
45687,Wakefield,OH,38.9704,-83.0201
45688,Waterloo,OH,38.7217,-82.5320
45690,Waverly,OH,39.1267,-83.0218
45692,Wellston,OH,39.1124,-82.5469
45693,West Union,OH,38.8014,-83.5223
45694,Wheelersburg,OH,38.7669,-82.7858
45695,Wilkesville,OH,39.1366,-82.3692
45696,Willow Wood,OH,38.5990,-82.4571
45697,Winchester,OH,38.9613,-83.6483
45698,Zaleski,OH,39.2857,-82.4025
45701,Athens,OH,39.3025,-82.0787
45710,Albany,OH,39.1951,-82.2122
45711,Amesville,OH,39.4177,-81.9534
45712,Barlow,OH,39.4026,-81.6555
45713,Bartlett,OH,39.4160,-81.8284
45714,Belpre,OH,39.3278,-81.6266
45715,Beverly,OH,39.6041,-81.6030
45716,Buchtel,OH,39.4621,-82.1796
45717,Carbondale,OH,39.3776,-82.2713
45719,Chauncey,OH,39.3999,-82.1281
45720,Chester,OH,39.0878,-81.9228
45721,Coal Run,OH,39.5678,-81.5815
45723,Coolville,OH,39.2365,-81.8572
45724,Cutler,OH,39.3794,-81.7737
45727,Dexter City,OH,39.6383,-81.4909
45729,Fleming,OH,39.3995,-81.6271
45732,Glouster,OH,39.5261,-82.1054
45734,Graysville,OH,39.6223,-81.1881
45735,Guysville,OH,39.2537,-81.9289
45739,Hockingport,OH,39.1883,-81.7517
45740,Jacksonville,OH,39.4775,-82.0782
45741,Langsville,OH,39.0682,-82.2326
45742,Little Hocking,OH,39.2648,-81.7170
45743,Long Bottom,OH,39.0695,-81.8485
45744,Lowell,OH,39.5283,-81.5097
45745,Lower Salem,OH,39.6153,-81.3356
45746,Macksburg,OH,39.6135,-81.4525
45750,Marietta,OH,39.4382,-81.4238
45760,Middleport,OH,39.0088,-82.1212
45761,Millfield,OH,39.4197,-82.0891
45764,Nelsonville,OH,39.4597,-82.2501
45766,New Marshfield,OH,39.3349,-82.2460
45767,New Matamoras,OH,39.5401,-81.1363
45768,Newport,OH,39.4089,-81.2638
45769,Pomeroy,OH,39.1033,-82.0827
45770,Portland,OH,38.9931,-81.8170
45771,Racine,OH,38.9697,-81.9023
45772,Reedsville,OH,39.1344,-81.8346
45773,Reno,OH,39.4081,-81.3265
45775,Rutland,OH,39.0798,-82.1525
45776,Shade,OH,39.1862,-82.0217
45777,Sharpsburg,OH,39.4007,-81.9559
45778,Stewart,OH,39.3381,-81.8954
45779,Syracuse,OH,38.9994,-81.9626
45780,The Plains,OH,39.3740,-82.1281
45782,Trimble,OH,39.4845,-82.0768
45783,Tuppers Plains,OH,39.1754,-81.8370
45784,Vincent,OH,39.3565,-81.6806
45786,Waterford,OH,39.5003,-81.6258
45787,Watertown,OH,39.4655,-81.6335
45788,Whipple,OH,39.4956,-81.3669
45789,Wingett Run,OH,39.5524,-81.2698
45801,Lima,OH,40.7750,-84.0320
45808,Beaverdam,OH,40.8328,-83.9762
45809,Gomer,OH,40.8430,-84.1811
45810,Ada,OH,40.7751,-83.8164
45812,Alger,OH,40.6790,-83.7957
45813,Antwerp,OH,41.1908,-84.7175
45814,Arlington,OH,40.9027,-83.6355
45815,Belmore,OH,41.1536,-83.9386
45816,Benton Ridge,OH,41.0049,-83.7916
45817,Bluffton,OH,40.8729,-83.8806
45819,Buckland,OH,40.6180,-84.2680
45820,Cairo,OH,40.8287,-84.0859
45821,Cecil,OH,41.2234,-84.5634
45822,Celina,OH,40.5386,-84.6287
45826,Chickasaw,OH,40.5487,-84.5703
45827,Cloverdale,OH,41.0071,-84.2987
45828,Coldwater,OH,40.4945,-84.6876
45830,Columbus Grove,OH,40.9121,-84.1007
45831,Continental,OH,41.1101,-84.2415
45832,Convoy,OH,40.9211,-84.7167
45833,Delphos,OH,40.8345,-84.3487
45835,Dola,OH,40.7601,-83.6999
45836,Dunkirk,OH,40.7826,-83.6571
45837,Dupont,OH,41.0547,-84.3011
45838,Elgin,OH,40.7402,-84.4766
45839,Findlay,OH,41.0444,-83.6500
45841,Jenera,OH,40.8851,-83.7313
45843,Forest,OH,40.7749,-83.5693
45844,Fort Jennings,OH,40.9167,-84.2884
45845,Fort Loramie,OH,40.3335,-84.3769
45846,Fort Recovery,OH,40.4488,-84.7166
45848,Glandorf,OH,41.0288,-84.0795
45849,Grover Hill,OH,41.0124,-84.4485
45850,Harrod,OH,40.7102,-83.9077
45851,Haviland,OH,41.0262,-84.6016
45853,Kalida,OH,40.9849,-84.1985
45854,Lafayette,OH,40.7587,-83.9490
45855,Latty,OH,41.0843,-84.5830
45856,Leipsic,OH,41.1017,-84.0256
45858,Mc Comb,OH,41.0977,-83.7848
45859,Mc Guffey,OH,40.6850,-83.7786
45860,Maria Stein,OH,40.3952,-84.5078
45861,Melrose,OH,41.0885,-84.4182
45862,Mendon,OH,40.6763,-84.5153
45863,Middle Point,OH,40.8993,-84.4445
45864,Miller City,OH,41.1039,-84.1317
45865,Minster,OH,40.3861,-84.3465
45866,Montezuma,OH,40.4859,-84.5474
45867,Mount Blanchard,OH,40.8967,-83.5335
45868,Mount Cory,OH,40.9574,-83.8353
45869,New Bremen,OH,40.4569,-84.4145
45870,New Hampshire,OH,40.5557,-83.9534
45871,New Knoxville,OH,40.5106,-84.2946
45872,North Baltimore,OH,41.2039,-83.6952
45873,Oakwood,OH,41.1216,-84.3997
45874,Ohio City,OH,40.8005,-84.6771
45875,Ottawa,OH,41.0239,-84.0537
45876,Ottoville,OH,40.9323,-84.3399
45877,Pandora,OH,40.9450,-83.9381
45879,Paulding,OH,41.1282,-84.5538
45880,Payne,OH,41.0700,-84.7268
45881,Rawson,OH,40.9404,-83.7751
45882,Rockford,OH,40.6770,-84.6483
45883,Saint Henry,OH,40.4085,-84.6341
45884,Saint Johns,OH,40.5559,-84.0838
45885,Saint Marys,OH,40.5515,-84.3774
45886,Scott,OH,40.9897,-84.6014
45887,Spencerville,OH,40.7135,-84.3635
45888,Uniopolis,OH,40.6022,-84.0863
45889,Van Buren,OH,41.1459,-83.6383
45890,Vanlue,OH,40.9644,-83.4979
45891,Van Wert,OH,40.8733,-84.6084
45893,Vaughnsville,OH,40.8818,-84.1493
45894,Venedocia,OH,40.7684,-84.4889
45895,Wapakoneta,OH,40.5773,-84.1448
45896,Waynesfield,OH,40.6064,-83.9242
45897,Williamstown,OH,40.8340,-83.6561
45898,Willshire,OH,40.7280,-84.7457
45899,Wren,OH,40.8005,-84.7746
46001,Alexandria,IN,40.2391,-85.6738
46011,Anderson,IN,40.1133,-85.7675
46030,Arcadia,IN,40.1681,-86.0233
46031,Atlanta,IN,40.2049,-86.0189
46032,Carmel,IN,39.9727,-86.1771
46034,Cicero,IN,40.1354,-86.0383
46035,Colfax,IN,40.1905,-86.6620
46036,Elwood,IN,40.2851,-85.8238
46037,Fishers,IN,39.9594,-85.9457
46039,Forest,IN,40.3775,-86.3046
46040,Fortville,IN,39.9212,-85.8446
46041,Frankfort,IN,40.3189,-86.4688
46044,Frankton,IN,40.2132,-85.7848
46045,Goldsmith,IN,40.2892,-86.1504
46047,Hobbs,IN,40.2837,-85.9442
46048,Ingalls,IN,39.9581,-85.7987
46049,Kempton,IN,40.2952,-86.2181
46050,Kirklin,IN,40.2035,-86.3545
46051,Lapel,IN,40.0602,-85.8344
46052,Lebanon,IN,40.0435,-86.4632
46055,Mc Cordsville,IN,39.8937,-85.8985
46056,Markleville,IN,39.9760,-85.6152
46057,Michigantown,IN,40.3411,-86.3747
46058,Mulberry,IN,40.3593,-86.6333
46060,Noblesville,IN,40.0712,-85.9486
46063,Orestes,IN,40.2708,-85.7312
46064,Pendleton,IN,39.9809,-85.7480
46065,Rossville,IN,40.4314,-86.6194
46067,Sedalia,IN,40.4159,-86.5144
46068,Sharpsville,IN,40.3687,-86.1235
46069,Sheridan,IN,40.1324,-86.2470
46070,Summitville,IN,40.3430,-85.6646
46071,Thorntown,IN,40.1019,-86.5908
46072,Tipton,IN,40.2885,-86.0514
46074,Westfield,IN,40.0373,-86.1659
46075,Whitestown,IN,40.0298,-86.3390
46076,Windfall,IN,40.3558,-85.9376
46077,Zionsville,IN,39.9829,-86.2885
46102,Advance,IN,39.9966,-86.6188
46103,Amo,IN,39.6893,-86.6133
46104,Arlington,IN,39.6632,-85.5804
46105,Bainbridge,IN,39.7518,-86.8124
46106,Bargersville,IN,39.5070,-86.1951
46107,Beech Grove,IN,39.7141,-86.0888
46110,Boggstown,IN,39.5667,-85.9138
46111,Brooklyn,IN,39.5378,-86.3691
46112,Brownsburg,IN,39.8652,-86.3828
46113,Camby,IN,39.6326,-86.3085
46115,Carthage,IN,39.7390,-85.5656
46117,Charlottesville,IN,39.8191,-85.6159
46118,Clayton,IN,39.6479,-86.5160
46120,Cloverdale,IN,39.5226,-86.7728
46121,Coatesville,IN,39.6660,-86.6634
46122,Danville,IN,39.7724,-86.5542
46123,Avon,IN,39.7618,-86.3967
46124,Edinburgh,IN,39.3849,-85.9320
46125,Eminence,IN,39.5213,-86.6418
46126,Fairland,IN,39.6328,-85.8810
46127,Falmouth,IN,39.7327,-85.3137
46128,Fillmore,IN,39.6533,-86.7392
46129,Finly,IN,39.7100,-85.8206
46130,Fountaintown,IN,39.6759,-85.8429
46131,Franklin,IN,39.4828,-86.0578
46133,Glenwood,IN,39.5873,-85.3035
46135,Greencastle,IN,39.6625,-86.8573
46140,Greenfield,IN,39.8147,-85.7830
46142,Greenwood,IN,39.6100,-86.1785
46144,Gwynneville,IN,39.6618,-85.6471
46146,Homer,IN,39.5782,-85.5783
46147,Jamestown,IN,39.9801,-86.6099
46148,Knightstown,IN,39.8116,-85.5076
46149,Lizton,IN,39.8786,-86.5703
46150,Manilla,IN,39.5467,-85.5970
46151,Martinsville,IN,39.4523,-86.4672
46154,Maxwell,IN,39.8575,-85.7703
46155,Mays,IN,39.7435,-85.4296
46156,Milroy,IN,39.4961,-85.5036
46157,Monrovia,IN,39.5507,-86.5200
46158,Mooresville,IN,39.5818,-86.3670
46160,Morgantown,IN,39.3672,-86.2835
46161,Morristown,IN,39.6587,-85.7010
46162,Needham,IN,39.5539,-85.9505
46163,New Palestine,IN,39.7271,-85.8902
46164,Nineveh,IN,39.3196,-86.1068
46165,North Salem,IN,39.8495,-86.6360
46166,Paragon,IN,39.4273,-86.5721
46167,Pittsboro,IN,39.8748,-86.4678
46168,Plainfield,IN,39.6824,-86.4105
46170,Putnamville,IN,39.5744,-86.8653
46171,Reelsville,IN,39.5386,-86.9527
46172,Roachdale,IN,39.8212,-86.8159
46173,Rushville,IN,39.6031,-85.4229
46175,Russellville,IN,39.8226,-86.9665
46176,Shelbyville,IN,39.5239,-85.7909
46180,Stilesville,IN,39.6042,-86.6096
46181,Trafalgar,IN,39.3733,-86.1623
46182,Waldron,IN,39.4583,-85.6786
46183,West Newton,IN,39.6534,-86.2828
46184,Whiteland,IN,39.5612,-86.0741
46186,Wilkinson,IN,39.8914,-85.6448
46201,Indianapolis,IN,39.7757,-86.1096
46301,Beverly Shores,IN,41.6873,-86.9712
46302,Boone Grove,IN,41.3544,-87.1296
46303,Cedar Lake,IN,41.3736,-87.4644
46304,Chesterton,IN,41.6188,-87.0394
46307,Crown Point,IN,41.3969,-87.3248
46310,Demotte,IN,41.1952,-87.2629
46311,Dyer,IN,41.4612,-87.5007
46312,East Chicago,IN,41.6497,-87.4487
46319,Griffith,IN,41.5217,-87.4228
46320,Hammond,IN,41.6510,-87.4935
46321,Munster,IN,41.5505,-87.5030
46322,Highland,IN,41.5466,-87.4568
46340,Hanna,IN,41.3754,-86.7586
46341,Hebron,IN,41.3230,-87.2112
46342,Hobart,IN,41.5185,-87.2363
46345,Kingsbury,IN,41.5288,-86.7001
46346,Kingsford Heights,IN,41.4731,-86.6941
46347,Kouts,IN,41.3045,-87.0168
46348,La Crosse,IN,41.2992,-86.8422
46349,Lake Village,IN,41.1083,-87.4206
46350,La Porte,IN,41.6218,-86.7393
46355,Leroy,IN,41.3600,-87.2719
46356,Lowell,IN,41.2551,-87.4088
46360,Michigan City,IN,41.6796,-86.8682
46365,Mill Creek,IN,41.6059,-86.5437
46366,North Judson,IN,41.2084,-86.7563
46368,Portage,IN,41.5913,-87.1736
46371,Rolling Prairie,IN,41.6799,-86.6027
46372,Roselawn,IN,41.1414,-87.3147
46373,Saint John,IN,41.4500,-87.4722
46374,San Pierre,IN,41.2118,-86.8960
46375,Schererville,IN,41.4881,-87.4437
46376,Schneider,IN,41.1774,-87.4854
46377,Shelby,IN,41.1911,-87.3475
46379,Sumava Resorts,IN,41.1671,-87.4372
46380,Tefft,IN,41.1987,-86.9736
46381,Thayer,IN,41.1712,-87.3313
46382,Union Mills,IN,41.4727,-86.7624
46383,Valparaiso,IN,41.4529,-86.9983
46390,Wanatah,IN,41.4188,-86.8723
46391,Westville,IN,41.5557,-86.9051
46392,Wheatfield,IN,41.1752,-87.0453
46393,Wheeler,IN,41.5113,-87.1784
46394,Whiting,IN,41.6764,-87.4900
46401,Gary,IN,41.5936,-87.3467
46405,Lake Station,IN,41.5727,-87.2656
46410,Merrillville,IN,41.4810,-87.3164
46501,Argos,IN,41.2302,-86.2501
46502,Atwood,IN,41.2590,-85.9702
46504,Bourbon,IN,41.2962,-86.1211
46506,Bremen,IN,41.4703,-86.1644
46507,Bristol,IN,41.7108,-85.8151
46508,Burket,IN,41.1548,-85.9687
46510,Claypool,IN,41.1100,-85.8619
46511,Culver,IN,41.2151,-86.4356
46513,Donaldson,IN,41.3627,-86.4490
46514,Elkhart,IN,41.7178,-85.9728
46524,Etna Green,IN,41.2964,-86.0188
46526,Goshen,IN,41.5555,-85.8574
46530,Granger,IN,41.7337,-86.1229
46531,Grovertown,IN,41.3531,-86.5243
46532,Hamlet,IN,41.4259,-86.6246
46534,Knox,IN,41.2809,-86.6210
46536,Lakeville,IN,41.5136,-86.2778
46537,Lapaz,IN,41.4563,-86.3067
46538,Leesburg,IN,41.3217,-85.8308
46539,Mentone,IN,41.1657,-86.0117
46540,Middlebury,IN,41.6775,-85.7051
46542,Milford,IN,41.3924,-85.8822
46543,Millersburg,IN,41.5321,-85.6750
46544,Mishawaka,IN,41.6196,-86.1382
46550,Nappanee,IN,41.4313,-85.9925
46552,New Carlisle,IN,41.6976,-86.4866
46553,New Paris,IN,41.4787,-85.8471
46554,North Liberty,IN,41.5622,-86.4275
46555,North Webster,IN,41.3228,-85.6941
46556,Notre Dame,IN,41.7043,-86.2478
46561,Osceola,IN,41.6664,-86.0760
46562,Pierceton,IN,41.2206,-85.6886
46563,Plymouth,IN,41.3597,-86.3108
46565,Shipshewana,IN,41.6777,-85.5712
46567,Syracuse,IN,41.4016,-85.7329
46570,Tippecanoe,IN,41.2123,-86.1162
46571,Topeka,IN,41.5666,-85.5556
46572,Tyner,IN,41.4097,-86.4028
46573,Wakarusa,IN,41.5401,-86.0521
46574,Walkerton,IN,41.4836,-86.4759
46580,Warsaw,IN,41.1988,-85.8784
46590,Winona Lake,IN,41.2186,-85.8061
46595,Wyatt,IN,41.5264,-86.1666
46601,South Bend,IN,41.6725,-86.2533
46701,Albion,IN,41.3598,-85.4275
46702,Andrews,IN,40.8204,-85.6122
46703,Angola,IN,41.6620,-85.0005
46704,Arcola,IN,41.1024,-85.2866
46705,Ashley,IN,41.5270,-85.0539
46706,Auburn,IN,41.3347,-85.0311
46710,Avilla,IN,41.3549,-85.2510
46711,Berne,IN,40.6729,-84.9359
46713,Bippus,IN,40.9442,-85.6238
46714,Bluffton,IN,40.7096,-85.1744
46721,Butler,IN,41.4231,-84.8853
46723,Churubusco,IN,41.2334,-85.3460
46725,Columbia City,IN,41.1532,-85.4806
46730,Corunna,IN,41.4537,-85.1462
46731,Craigville,IN,40.7947,-85.1042
46732,Cromwell,IN,41.3776,-85.6131
46733,Decatur,IN,40.8299,-84.9379
46737,Fremont,IN,41.7146,-84.9457
46738,Garrett,IN,41.3228,-85.1404
46740,Geneva,IN,40.6204,-84.9546
46741,Grabill,IN,41.2061,-84.9388
46742,Hamilton,IN,41.5445,-84.8868
46743,Harlan,IN,41.2266,-84.8741
46745,Hoagland,IN,40.9546,-85.0022
46746,Howe,IN,41.7082,-85.3763
46747,Hudson,IN,41.5656,-85.1472
46748,Huntertown,IN,41.2486,-85.1587
46750,Huntington,IN,40.8619,-85.4806
46755,Kendallville,IN,41.4422,-85.2773
46759,Keystone,IN,40.6001,-85.1736
46760,Kimmell,IN,41.3564,-85.5531
46761,Lagrange,IN,41.6346,-85.3651
46763,Laotto,IN,41.3002,-85.2365
46764,Larwill,IN,41.2212,-85.6229
46765,Leo,IN,41.2296,-85.0413
46766,Liberty Center,IN,40.7056,-85.2973
46767,Ligonier,IN,41.4603,-85.5772
46769,Linn Grove,IN,40.6579,-84.9519
46770,Markle,IN,40.8585,-85.3079
46771,Mongo,IN,41.6844,-85.2798
46772,Monroe,IN,40.7271,-84.9079
46773,Monroeville,IN,40.9897,-84.9008
46774,New Haven,IN,41.1011,-84.9693
46776,Orland,IN,41.7190,-85.1497
46777,Ossian,IN,40.8689,-85.1633
46778,Petroleum,IN,40.6143,-85.1542
46779,Pleasant Lake,IN,41.5771,-85.0292
46780,Pleasant Mills,IN,40.7776,-84.8425
46781,Poneto,IN,40.6398,-85.2591
46782,Preble,IN,40.8322,-85.0149
46783,Roanoke,IN,40.9688,-85.3531
46784,Rome City,IN,41.4936,-85.3943
46785,Saint Joe,IN,41.3201,-84.8886
46786,South Milford,IN,41.5326,-85.2722
46787,South Whitley,IN,41.0713,-85.6175
46788,Spencerville,IN,41.2686,-84.9118
46789,Stroh,IN,41.5814,-85.1996
46791,Uniondale,IN,40.8367,-85.2518
46792,Warren,IN,40.6871,-85.4646
46793,Waterloo,IN,41.4626,-85.0307
46794,Wawaka,IN,41.4709,-85.4546
46795,Wolcottville,IN,41.5655,-85.3281
46796,Wolflake,IN,41.3346,-85.4973
46797,Woodburn,IN,41.1202,-84.8758
46798,Yoder,IN,40.9433,-85.2274
46799,Zanesville,IN,40.9165,-85.2816
46801,Fort Wayne,IN,41.1306,-85.1289
46901,Kokomo,IN,40.5249,-86.1758
46910,Akron,IN,41.0495,-86.0379
46911,Amboy,IN,40.6355,-85.9489
46912,Athens,IN,41.0536,-86.1256
46913,Bringhurst,IN,40.5071,-86.5044
46914,Bunker Hill,IN,40.6316,-86.0897
46915,Burlington,IN,40.4803,-86.3944
46916,Burrows,IN,40.6769,-86.5078
46917,Camden,IN,40.6268,-86.4781
46919,Converse,IN,40.5919,-85.8860
46920,Cutler,IN,40.4675,-86.4862
46921,Deedsville,IN,40.9029,-86.1041
46922,Delong,IN,41.1384,-86.4167
46923,Delphi,IN,40.5852,-86.6385
46926,Denver,IN,40.8801,-86.0558
46928,Fairmount,IN,40.4156,-85.6815
46929,Flora,IN,40.5434,-86.4694
46930,Fowlerton,IN,40.4066,-85.5675
46931,Fulton,IN,40.9473,-86.2642
46932,Galveston,IN,40.6075,-86.2602
46933,Gas City,IN,40.4895,-85.6013
46935,Grass Creek,IN,40.9477,-86.4046
46936,Greentown,IN,40.4858,-85.9470
46937,Hemlock,IN,40.4202,-86.0416
46938,Jonesboro,IN,40.4463,-85.6657
46939,Kewanna,IN,41.0113,-86.3993
46940,La Fontaine,IN,40.6848,-85.7085
46941,Lagro,IN,40.8283,-85.7063
46942,Lake Cicott,IN,40.7644,-86.5243
46943,Laketon,IN,40.9729,-85.8433
46945,Leiters Ford,IN,41.1217,-86.3859
46946,Liberty Mills,IN,41.0392,-85.7313
46947,Logansport,IN,40.7431,-86.3746
46950,Lucerne,IN,40.8788,-86.3604
46951,Macy,IN,40.9471,-86.0830
46952,Marion,IN,40.6049,-85.6110
46957,Matthews,IN,40.3866,-85.5000
46958,Mexico,IN,40.8176,-86.1194
46959,Miami,IN,40.6231,-86.1134
46960,Monterey,IN,41.1551,-86.5179
46961,New Waverly,IN,40.7680,-86.1936
46962,North Manchester,IN,40.9862,-85.7846
46965,Oakford,IN,40.4195,-86.1042
46967,Onward,IN,40.6947,-86.1951
46968,Ora,IN,41.1756,-86.5457
46970,Peru,IN,40.7534,-86.0782
46971,Grissom Arb,IN,40.6587,-86.1483
46974,Roann,IN,40.9479,-85.9006
46975,Rochester,IN,41.0410,-86.2717
46977,Rockfield,IN,40.6411,-86.5737
46978,Royal Center,IN,40.8591,-86.5115
46979,Russiaville,IN,40.4169,-86.2886
46980,Servia,IN,40.9543,-85.7403
46982,Silver Lake,IN,41.0509,-85.8742
46984,Somerset,IN,40.6695,-85.8285
46985,Star City,IN,40.9546,-86.5838
46986,Swayzee,IN,40.5051,-85.8158
46987,Sweetser,IN,40.5702,-85.7724
46988,Twelve Mile,IN,40.8734,-86.2403
46989,Upland,IN,40.4508,-85.4952
46990,Urbana,IN,40.9022,-85.7363
46991,Van Buren,IN,40.6251,-85.5083
46992,Wabash,IN,40.7858,-85.7917
46994,Walton,IN,40.6828,-86.2653
46995,West Middleton,IN,40.4436,-86.2160
46996,Winamac,IN,41.0388,-86.6412
46998,Young America,IN,40.5735,-86.3512
47001,Aurora,IN,39.0611,-84.9597
47003,West College Corner,IN,39.5522,-84.8461
47006,Batesville,IN,39.2899,-85.2133
47010,Bath,IN,39.4961,-84.8396
47011,Bennington,IN,38.8653,-85.0713
47012,Brookville,IN,39.3840,-84.9736
47016,Cedar Grove,IN,39.3832,-84.8818
47017,Cross Plains,IN,38.9403,-85.1795
47018,Dillsboro,IN,38.9910,-85.0802
47019,East Enterprise,IN,38.8816,-84.9453
47020,Florence,IN,38.8219,-84.9243
47021,Friendship,IN,38.9726,-85.1449
47022,Guilford,IN,39.2064,-84.9579
47023,Holton,IN,39.0304,-85.3687
47024,Laurel,IN,39.4647,-85.1739
47025,Lawrenceburg,IN,39.1627,-84.8914
47030,Metamora,IN,39.4461,-85.1163
47031,Milan,IN,39.1187,-85.1380
47032,Moores Hill,IN,39.0839,-85.0436
47033,Morris,IN,39.2824,-85.1775
47034,Napoleon,IN,39.2048,-85.3270
47035,New Trenton,IN,39.3164,-84.9040
47036,Oldenburg,IN,39.3884,-85.2380
47037,Osgood,IN,39.1691,-85.3144
47038,Patriot,IN,38.8420,-84.8586
47039,Pierceville,IN,39.1334,-85.1798
47040,Rising Sun,IN,38.9106,-84.9370
47041,Sunman,IN,39.2355,-85.0988
47042,Versailles,IN,39.0303,-85.2435
47043,Vevay,IN,38.7952,-85.0953
47060,West Harrison,IN,39.2872,-84.8893
47102,Austin,IN,38.7690,-85.8054
47104,Bethlehem,IN,38.5422,-85.4203
47106,Borden,IN,38.4487,-85.9007
47107,Bradford,IN,38.3678,-86.0619
47108,Campbellsburg,IN,38.6390,-86.2346
47110,Central,IN,38.1085,-86.2146
47111,Charlestown,IN,38.4540,-85.6025
47112,Corydon,IN,38.1850,-86.1533
47114,Crandall,IN,38.2870,-86.0760
47115,Depauw,IN,38.3423,-86.2203
47116,Eckerty,IN,38.3293,-86.6150
47117,Elizabeth,IN,38.1042,-85.9851
47118,English,IN,38.3238,-86.4823
47119,Floyds Knobs,IN,38.3621,-85.8885
47120,Fredericksburg,IN,38.4575,-86.1825
47122,Georgetown,IN,38.3012,-85.9810
47123,Grantsburg,IN,38.2728,-86.4817
47124,Greenville,IN,38.3694,-86.0074
47125,Hardinsburg,IN,38.4645,-86.3178
47126,Henryville,IN,38.5443,-85.7785
47129,Clarksville,IN,38.3137,-85.7717
47130,Jeffersonville,IN,38.3345,-85.6943
47135,Laconia,IN,38.0426,-86.0961
47136,Lanesville,IN,38.2345,-85.9612
47137,Leavenworth,IN,38.1924,-86.3640
47138,Lexington,IN,38.6801,-85.5947
47139,Little York,IN,38.69,-85.9
47140,Marengo,IN,38.3863,-86.3737
47141,Marysville,IN,38.5492,-85.5992
47142,Mauckport,IN,38.0565,-86.2036
47143,Memphis,IN,38.4679,-85.7676
47145,Milltown,IN,38.3487,-86.3152
47146,Mount Saint Francis,IN,38.3177,-85.9132
47147,Nabb,IN,38.5967,-85.5455
47150,New Albany,IN,38.2812,-85.8410
47160,New Middletown,IN,38.1529,-86.0406
47161,New Salisbury,IN,38.3199,-86.1059
47162,New Washington,IN,38.5483,-85.4788
47163,Otisco,IN,38.5414,-85.6607
47164,Palmyra,IN,38.3972,-86.1027
47165,Pekin,IN,38.4903,-86.0043
47166,Ramsey,IN,38.3173,-86.1609
47167,Salem,IN,38.6008,-86.0722
47170,Scottsburg,IN,38.6847,-85.8716
47172,Sellersburg,IN,38.3959,-85.7693
47174,Sulphur,IN,38.2173,-86.4696
47175,Taswell,IN,38.3600,-86.5615
47177,Underwood,IN,38.6078,-85.7702
47201,Columbus,IN,39.1917,-86.0266
47220,Brownstown,IN,38.8584,-86.0451
47223,Butlerville,IN,39.0469,-85.4901
47224,Canaan,IN,38.8834,-85.2249
47225,Clarksburg,IN,39.4334,-85.3479
47226,Clifford,IN,39.2829,-85.8698
47227,Commiskey,IN,38.8677,-85.6356
47228,Cortland,IN,38.9819,-85.9992
47229,Crothersville,IN,38.8052,-85.8614
47230,Deputy,IN,38.8007,-85.6385
47231,Dupont,IN,38.8965,-85.5036
47232,Elizabethtown,IN,39.1084,-85.7741
47234,Flat Rock,IN,39.3793,-85.7454
47235,Freetown,IN,39.0016,-86.1303
47236,Grammer,IN,39.1524,-85.7304
47240,Greensburg,IN,39.3180,-85.4792
47243,Hanover,IN,38.6641,-85.4840
47244,Hartsville,IN,39.2204,-85.6992
47245,Hayden,IN,38.9832,-85.7408
47246,Hope,IN,39.2910,-85.7530
47247,Jonesville,IN,39.0593,-85.8888
47249,Kurtz,IN,38.9733,-86.1297
47250,Madison,IN,38.8347,-85.3646
47260,Medora,IN,38.8384,-86.1993
47261,Millhousen,IN,39.21,-85.43
47263,New Point,IN,39.3086,-85.3311
47264,Norman,IN,38.9604,-86.2760
47265,North Vernon,IN,39.0150,-85.6145
47270,Paris Crossing,IN,38.8551,-85.7222
47272,Saint Paul,IN,39.4108,-85.6291
47273,Scipio,IN,39.0648,-85.7290
47274,Seymour,IN,38.9610,-85.9559
47280,Taylorsville,IN,39.2964,-85.9518
47281,Vallonia,IN,38.7867,-86.1180
47282,Vernon,IN,38.9853,-85.6095
47283,Westport,IN,39.1696,-85.5704
47302,Muncie,IN,40.1279,-85.3684
47320,Albany,IN,40.2693,-85.2631
47322,Bentonville,IN,39.7517,-85.2403
47324,Boston,IN,39.7416,-84.8524
47325,Brownsville,IN,39.6848,-85.0046
47326,Bryant,IN,40.5414,-84.9762
47327,Cambridge City,IN,39.8376,-85.1782
47330,Centerville,IN,39.7990,-85.0244
47331,Connersville,IN,39.6462,-85.1518
47334,Daleville,IN,40.1442,-85.5093
47335,Dublin,IN,39.8144,-85.2053
47336,Dunkirk,IN,40.3991,-85.2086
47337,Dunreith,IN,39.8085,-85.4403
47338,Eaton,IN,40.3369,-85.3423
47339,Economy,IN,39.9647,-85.1019
47340,Farmland,IN,40.1914,-85.1388
47341,Fountain City,IN,39.9695,-84.8942
47342,Gaston,IN,40.3101,-85.5026
47344,Greensboro,IN,39.8758,-85.4667
47345,Greens Fork,IN,39.8890,-85.0588
47346,Hagerstown,IN,39.9357,-85.1637
47348,Hartford City,IN,40.4655,-85.3333
47351,Kennard,IN,39.9052,-85.5205
47352,Lewisville,IN,39.7949,-85.3748
47353,Liberty,IN,39.6234,-84.9253
47354,Losantville,IN,40.0509,-85.2045
